"Freq [GHz]","re(Z(1,1)) [] - Cap='0.5pF'","re(Z(1,1)) [] - Cap='0.6pF'","re(Z(1,1)) [] - Cap='0.7pF'","re(Z(1,1)) [] - Cap='0.8pF'","re(Z(1,1)) [] - Cap='0.9pF'","re(Z(1,1)) [] - Cap='1pF'","re(Z(1,1)) [] - Cap='1.1pF'","re(Z(1,1)) [] - Cap='1.2pF'","re(Z(1,1)) [] - Cap='1.3pF'","re(Z(1,1)) [] - Cap='1.4pF'","re(Z(1,1)) [] - Cap='1.5pF'","im(Z(1,1)) [] - Cap='0.5pF'","im(Z(1,1)) [] - Cap='0.6pF'","im(Z(1,1)) [] - Cap='0.7pF'","im(Z(1,1)) [] - Cap='0.8pF'","im(Z(1,1)) [] - Cap='0.9pF'","im(Z(1,1)) [] - Cap='1pF'","im(Z(1,1)) [] - Cap='1.1pF'","im(Z(1,1)) [] - Cap='1.2pF'","im(Z(1,1)) [] - Cap='1.3pF'","im(Z(1,1)) [] - Cap='1.4pF'","im(Z(1,1)) [] - Cap='1.5pF'"
1.04222222222222,10.1260414588506,11.6142997030984,13.4510497674494,15.86952159549,19.2073733988383,22.9157334586408,30.5120419020978,41.9055839980866,61.6408135879992,99.8583471461128,188.471650393959,73.807432885974,78.2725455418291,83.5266351261395,89.7970387106834,97.7545830608139,110.87249268386,119.672777192922,143.000747613881,169.042183951497,204.16842513126,243.29576894408
1.04444444444444,10.4870654807008,12.0404164819241,13.9620999126298,16.4970371675697,20.0035099993814,23.9484087370843,31.9379399648836,44.1239452822266,65.2962704356217,106.52557019044,201.728321218697,74.1161555220947,78.6274355712993,83.9421537907461,90.2899843709607,98.3483989841369,111.714313008337,120.56112189134,144.32791278917,170.713030220061,205.728103856001,240.894481784341
1.04666666666667,10.8598044138507,12.4806926775156,14.4907295618015,17.1469969887782,20.8293889498175,25.0256754024753,33.423002832748,46.4512752210871,69.1471895522413,113.547619663127,215.28130804539,74.4185959432728,78.9748463116714,84.348722051518,90.77185289849,98.9276633915181,112.542280420802,121.418377725757,145.606831176152,172.271447809297,206.943093062295,237.170433935058
1.04888888888889,11.244357962512,12.9352445786812,15.0370911167369,17.8196041782199,21.6852766638776,26.1485094699048,34.9676398472939,48.8894113271382,73.195286310118,120.911709146961,228.952791931858,74.7140220269125,79.3138722884602,84.7451939825852,91.2411437329894,99.490306120798,113.353556329791,122.23981673994,146.828332645724,173.696746851097,207.757813499331,232.007086811114
1.05111111111111,11.6407868207131,13.4041381106452,15.6012710161828,18.5149716629959,22.5713071343424,27.3177395496381,36.5718979535184,51.4394931895108,77.4402192494332,128.596423851099,242.529631161806,75.0016627405046,79.6435594711743,85.1303603967511,91.6962709190625,100.034136055624,114.145080016563,123.020422320288,147.982511775549,174.966597231495,208.114099882933,225.316316549153
1.05333333333333,12.0491075581949,13.8873821960475,16.1832808077781,19.2331096278581,23.4874630590844,28.534017003045,38.2354075836726,54.10182478046,81.8791885415218,136.570450958337,255.768307339725,75.280708916911,79.9629064561337,85.5029505191157,92.1355656451554,100.556845511588,114.913566829566,123.754907334803,149.058750136328,176.05716578657,207.952495391995,217.049638305062
1.05555555555556,12.4692872394264,14.3849217837628,16.783047774562,19.973912347232,24.4335560828006,29.7977835094236,39.9573265873246,56.8757273100489,86.5065168489267,144.791461401116,268.403819576151,75.5503145545963,80.2708663640724,85.8616346605081,92.5572802586605,101.05601700087,115.655509517697,124.437740575624,150.045759933048,176.943335113463,207.213965608916,207.208607218353
1.05777777777778,12.901237813329,14.8966306014741,17.4004051992788,20.7371445321378,25.409206391605,31.1092362185906,41.7362832953121,59.7593852452076,91.3132271571234,153.205272958619,280.162448186157,75.809598712382,80.5663495457061,86.205028022219,92.9595939524111,101.529132687826,116.367183332833,125.063182546837,150.931652819261,177.599016924197,205.84204030617,195.852835427042
1.06,13.3448103235132,15.4223037052414,18.0350823752541,21.5224273647413,26.4138219674002,32.4682907797205,43.570320099623,62.7496891703713,96.2866370905376,161.745443232076,290.777613359902,76.0576480694491,80.8482271890939,86.5316957636842,93.3406203163615,101.973586840759,117.044655570487,125.62533154945,151.704037626087,177.997571002188,203.785351501389,183.104029777607
1.06222222222222,13.7997890023867,15.9616499183748,18.6866945007192,22.3292244372517,27.4465778845627,33.874542672628,45.4568392392226,65.842080344684,101.409994312529,170.333447448562,300.007325235975,76.2935202207623,81.1153359206977,86.8401594608778,93.6984169399704,102.386701564919,117.683800239618,126.118180855177,152.350150417774,178.112337326029,201.000484350379,169.144769581077
1.06444444444444,14.2658853272387,16.514284272504,19.3547326236348,23.1568278587703,28.5063961110312,35.327227422759,47.3925527886334,69.0304030546743,106.662182348378,178.879583674976,307.651155677382,76.5162477754358,81.3664834869329,87.1289050743399,94.0309972342458,102.765746065994,118.280318552508,126.535687518724,152.857019637359,177.917283522179,197.454997360055,154.211424182422
1.06666666666667,14.7427321321017,17.079720585407,20.0385538356202,24.0043448421992,29.591926356601,36.8251804532609,49.3734391319257,72.3067720941492,112.017529890569,187.28471133925,313.564456633701,76.7248433203759,81.6004555941364,87.3963925310837,94.3363446161338,103.107959639427,118.829765896293,126.871853045589,153.211668079802,177.387762355139,193.130407204905,138.581551611089
1.06888888888889,15.229877885502,17.6573643323709,20.737371945574,24.8706851316995,30.7015285894639,38.3667975125042,51.3947084452676,75.6614638189856,117.445758530481,195.442865261612,317.667824743253,76.9183053034114,81.8160239716614,87.6410670032557,94.6124291605959,103.410578506753,119.327585882309,127.120815704286,153.401351981777,176.501364546657,188.024881620246,122.55710531442
1.07111111111111,15.7267812606537,18.2465059898308,21.4502488947226,25.7545496771946,31.8332579132097,39.9499968068575,53.450779877707,79.0828400901086,122.912103022928,203.244698904393,319.95054398585,77.095624878648,82.0119557047175,87.8613719375882,94.8572267762547,103.67086652418,119.769151960657,127.276953749819,153.413835630404,175.238841240501,182.155354068802,106.445541018053
1.07333333333333,16.2328061406416,18.8463150508441,22.1760872036228,26.6544210033464,32.9848525552088,41.5721841574701,55.5352731812542,82.5573148781826,128.377633798584,210.581605833463,320.467753400413,77.2557937416139,82.1870238601814,88.0557638528474,95.0687408981757,103.886149670344,120.149816929107,127.334998218875,153.237697591033,173.585058692357,175.558778422202,90.5412449405203
1.07555555555556,16.7472172159399,19.4558349304766,22.913623766248,27.5685557531143,34.1537257573918,43.2302226746634,57.6410174659316,86.0693731932218,133.799802892547,217.350262450526,319.332117465698,77.3978129626431,82.340019399645,88.2227288773455,95.2450266160606,104.053854080057,120.464970452852,127.290153286082,152.862662013832,171.529936470151,168.292289223939,75.1095174042019
1.07777777777778,17.2691763443741,20.0739789940881,23.6614253246311,28.494979906924,35.3369623753383,44.9204085901011,59.7600795143356,89.6016511643671,139.133221584485,223.457247333738,316.701561941255,77.5207028037246,82.4697643393691,88.360800945257,95.3842170684156,104.171547231367,120.710104442159,127.138221465394,152.279945640023,169.069311151024,160.432124274191,60.3747243765371
1.08,17.7977398533794,20.699527951401,24.417885967391,29.4314871839296,36.5313209746765,46.6384549888608,61.88381366101,93.1350844046529,144.330661296255,228.823342795021,312.765016273505,77.6235134767727,82.5751260768234,88.4685815095403,95.4845518346197,104.236981718246,120.880885809967,126.875730243161,151.482608297937,166.20566193366,152.071292639733,46.5133763182751
