"Freq [GHz]","re(Z(1,1)) [] - roateAngle='0deg'","re(Z(1,1)) [] - roateAngle='15deg'","re(Z(1,1)) [] - roateAngle='30deg'","re(Z(1,1)) [] - roateAngle='45deg'","re(Z(1,1)) [] - roateAngle='60deg'","re(Z(1,1)) [] - roateAngle='75deg'","im(Z(1,1)) [] - roateAngle='0deg'","im(Z(1,1)) [] - roateAngle='15deg'","im(Z(1,1)) [] - roateAngle='30deg'","im(Z(1,1)) [] - roateAngle='45deg'","im(Z(1,1)) [] - roateAngle='60deg'","im(Z(1,1)) [] - roateAngle='75deg'"
0.925777777777778,1.03564139638468,1.23706129500527,2.01699684527386,2.63834990167418,3.17891497003054,3.33394815027974,79.3345920628533,79.4548726696864,81.1225836317244,82.4369098933779,84.2888893627678,85.2631206807361
0.926,1.03536601607864,1.23666904050533,2.0159066999442,2.63693812109059,3.17740640858467,3.33256461211349,79.3634395761712,79.4849031721614,81.1524388085208,82.4648404249091,84.3161953111544,85.2896987698992
0.926222222222222,1.03509174264319,1.23627845445262,2.01482054543839,2.63553120004242,3.1759029616382,3.33118575991926,79.3922793589324,79.5149221500697,81.1822835542436,82.4927652127378,84.3434983801163,85.316275764166
0.926444444444444,1.03481857326542,1.23588953126967,2.0137383666247,2.63412912163519,3.17440461320844,3.32981158049891,79.4211114419564,79.5449296511217,81.2121179130387,82.5206842814178,84.3707985835408,85.3428516711715
0.926666666666667,1.03454650514298,1.2355022654065,2.0126601484496,2.63273186905352,3.17291134738036,3.328442060705,79.449935855947,79.5749257228212,81.2419419288626,82.5485976554132,84.3980959352765,85.3694264985363
0.926888888888889,1.03427553548415,1.23511665134048,2.01158587593733,2.63133942556077,3.1714231483063,3.32707718744063,79.4787526314935,79.6049104124664,81.2717556454836,82.5765053590988,84.4253904491324,85.3960002538672
0.927111111111111,1.03400566150758,1.23473268357602,2.01051553418928,2.62995177449843,3.16994000020554,3.32571694765909,79.5075617990706,79.6348837671512,81.3015591064823,82.6044074167609,84.4526821388788,85.4225729447576
0.927333333333333,1.03373688044236,1.23435035664453,2.00944910838355,2.62856889928574,3.16846188736394,3.32436132836366,79.5363633890396,79.6648458337664,81.331352355253,82.6323038525971,84.4799710182468,85.4491445787865
0.927555555555556,1.03346918952808,1.23396966510426,2.00838658377459,2.62719078341937,3.16698879413375,3.32301031660748,79.5651574316483,79.6947966590006,81.3611354350049,82.6601946907174,84.5072571009289,85.4757151635193
0.927777777777778,1.03320258601451,1.23359060354001,2.00732794569245,2.62581741047272,3.16552070493307,3.32166389949312,79.5939439570323,79.7247362893417,81.3909083887627,82.6880799551439,84.5345404005791,85.5022847065078
0.928,1.03293706716183,1.23321316656313,2.00627317954256,2.62444876409573,3.16405760424563,3.32032206417257,79.622722995215,79.7546647710776,81.4206712593679,82.7159596698118,84.5618209308129,85.5288532152899
0.928222222222222,1.03267263024045,1.23283734881124,2.00522227080515,2.62308482801432,3.16259947662047,3.31898479784688,79.6514945761083,79.7845821502977,81.4504240894799,82.7438338585698,84.5890987052075,85.5554206973897
0.928444444444444,1.0324092725309,1.23246314494808,2.00417520503469,2.62172558602992,3.16114630667146,3.31765208776589,79.6802587295132,79.8144884728935,81.4801669215766,82.7717025451801,84.6163737373019,85.5819871603177
0.928666666666667,1.03214699132399,1.23209054966346,2.00313196785961,2.62037102201917,3.15969807907716,3.31632392122818,79.7090154851203,79.8443837845603,81.5098997979559,82.7995657533192,84.6436460405972,85.6085526115707
0.928888888888889,1.03188578392053,1.23171955767292,2.00209254498164,2.61902111993335,3.15825477858034,3.31500028558068,79.7377648725105,79.874268130798,81.5396227607364,82.8274235065781,84.6709156285566,85.6351170586318
0.929111111111111,1.03162564763142,1.2313501637177,2.00105692217548,2.61767586379804,3.15681638998767,3.31368116821848,79.766506921155,79.9041415569121,81.5693358518585,82.8552758284627,84.6981825146056,85.6616805089705
0.929333333333333,1.03136657977763,1.23098236256462,2.00002508528834,2.61633523771274,3.15538289816953,3.31236655658472,79.7952416604167,79.9340041080148,81.5990391130851,82.8831227423945,84.7254467121319,85.6882429700427
0.929555555555556,1.03110857769002,1.23061614900575,1.99899702023935,2.61499922585027,3.15395428805945,3.31105643817019,79.8239691195498,79.9638558290262,81.628732586003,82.9109642717106,84.752708234486,85.7148044492906
0.929777777777778,1.03085163870948,1.23025151785849,1.99797271301932,2.61366781245662,3.15253054465404,3.30975080051331,79.8526893277012,79.9936967646752,81.6584163120238,82.9388004396644,84.7799670949811,85.7413649541429
0.93,1.0305957601867,1.2298884639652,1.99695214969009,2.61234098185027,3.15111165301247,3.30844963119973,79.8814023139104,80.0235269595009,81.6880903323846,82.9666312694258,84.8072233068932,85.7679244920149
0.930222222222222,1.03034093948223,1.22952698219316,1.99593531638421,2.61101871842197,3.14969759825623,3.30715291786219,79.9101081071101,80.0533464578531,81.7177546881489,82.9944567840819,84.8344768834611,85.7944830703081
0.930444444444444,1.03008717396642,1.2291670674344,1.99492219930442,2.60970100663421,3.1482883655688,3.30586064818031,79.9388067361271,80.0831553038938,81.7474094202082,83.0222770066369,84.8617278378869,85.8210406964108
0.930666666666667,1.02983446101939,1.22880871460558,1.99391278472331,2.6083878310209,3.14688394019537,3.30457280988039,79.9674982296825,80.112953541598,81.7770545692822,83.050091960013,84.888976183336,85.8475973776976
0.930888888888889,1.02958279803098,1.22845191864783,1.99290705898283,2.60707917618699,3.14548430744252,3.30328939073522,79.996182616392,80.1427412147548,81.80669017592,83.0779016670505,84.9162219329371,85.8741531215298
0.931111111111111,1.02933218240062,1.22809667452651,1.99190500849378,2.6057750268079,3.1440894526778,3.3020103785637,80.0248599247671,80.1725183669684,81.8363162805012,83.1057061505082,84.9434650997824,85.9007079352552
0.931333333333333,1.02908261153748,1.22774297723122,1.99090661973555,2.60447536762933,3.14269936132961,3.30073576123087,80.0535301832149,80.2022850416592,81.8659329232367,83.133505433064,84.970705696928,85.9272618262082
0.931555555555556,1.0288340828602,1.22739082177552,1.98991187925553,2.60318018346675,3.14131401888669,3.29946552664753,80.082193420039,80.2320412820645,81.8955401441695,83.161299537315,84.9979437373933,85.9538148017099
0.931777777777778,1.02858659379698,1.22704020319683,1.98892077366878,2.60188945920496,3.13993341089794,3.29819966277004,80.1108496634399,80.2617871312403,81.9251379831759,83.1890884857781,85.0251792341622,85.980366869068
0.932,1.0283401417856,1.22669111655641,1.98793328965764,2.60060317979793,3.13855752297215,3.29693815760026,80.1394989415154,80.2915226320609,81.9547264799659,83.2168723008902,85.0524122001824,86.006918035577
0.932222222222222,1.02809472427317,1.22634355693895,1.98694941397117,2.59932133026809,3.13718634077753,3.29568099918513,80.1681412822613,80.3212478272215,81.984305674085,83.2446510050089,85.0796426483657,86.0334683085179
0.932444444444444,1.0278503387163,1.22599751945269,1.98596913342493,2.59804389570621,3.13581985004158,3.29442817561665,80.1967767135717,80.3509627592379,82.0138756049139,83.2724246204124,85.1068705915886,86.0600176951585
0.932666666666667,1.02760698258096,1.22565299922919,1.98499243490045,2.59677086127094,3.13445803655075,3.2931796750316,80.2254052632397,80.3806674704481,82.0434363116705,83.3001931693001,85.1340960426917,86.0865662027535
0.932888888888889,1.02736465334241,1.2253099914231,1.98401930534479,2.59550221218835,3.13310088615003,3.29193548561128,80.2540269589575,80.4103620030132,82.0729878334102,83.3279566737934,85.1613190144804,86.1131138385442
0.933111111111111,1.02712334848518,1.22496849121211,1.98304973177023,2.59423793375159,3.13174838474277,3.29069559558135,80.2826418283175,80.4400463989184,82.1025302090266,83.3557151559353,85.1885395197249,86.1396606097589
0.933333333333333,1.02688306550314,1.22462849379688,1.98208370125387,2.59297801132067,3.13040051829042,3.28945999321176,80.311249898812,80.4697206999735,82.1320634772531,83.3834686376912,85.2157575711601,86.1662065236124
0.933555555555556,1.02664380189924,1.22428999440072,1.98112120093711,2.59172243032181,3.12905727281207,3.28822866681629,80.3398511978345,80.4993849478146,82.161587676663,83.4112171409493,85.242973181486,86.1927515873067
0.933777777777778,1.02640555518574,1.22395298826969,1.98016221802544,2.59047117624737,3.12771863438439,3.28700160475261,80.3684457526794,80.5290391839044,82.191102845671,83.4389606875208,85.2701863633677,86.2192958080305
0.934,1.02616832288387,1.2236174706722,1.97920673978785,2.5892242346552,3.12638458914108,3.28577879542187,80.3970335905432,80.5586834495334,82.2206090225334,83.4666992991405,85.2973971294357,86.2458391929596
0.934222222222222,1.02593210252406,1.22328343689913,1.97825475355663,2.58798159116853,3.12505512327285,3.28456022726869,80.4256147385243,80.588317785821,82.2501062453495,83.4944329974667,85.3246054922857,86.2723817492564
0.934444444444444,1.02569689164572,1.22295088226348,1.97730624672679,2.58674323147538,3.12373022302689,3.28334588878078,80.4541892236241,80.6179422337162,82.2795945520624,83.5221618040821,85.351811464479,86.2989234840705
0.934666666666667,1.02546268779728,1.22261980210044,1.97636120675587,2.58550914132839,3.12240987470677,3.2821357684889,80.4827570727469,80.6475568339983,82.3090739804593,83.5498857404938,85.3790150585426,86.3254644045385
0.934888888888889,1.02522948853619,1.22229019176713,1.97541962116345,2.58427930654439,3.12109406467212,3.28092985496663,80.5113183127007,80.6771616272784,82.338544568173,83.5776048281338,85.4062162869692,86.352004517784
0.935111111111111,1.02499729142872,1.22196204664246,1.97448147753076,2.58305371300398,3.11978277933824,3.27972813683007,80.5398729701975,80.7067566539998,82.3680063526826,83.6053190883593,85.4334151622175,86.3785438309174
